#! FIELDS time phi psi metad.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 7233.600000 -1.640600 2.860831 77.194083
 7233.800000 -2.082924 2.765684 78.856742
 7234.000000 -3.123385 2.338573 65.807712
 7234.200000 2.941817 2.497137 56.282516
 7234.400000 3.118445 2.897644 68.793550
 7234.600000 -2.362408 -3.072218 76.682536
 7234.800000 -1.821219 3.094715 73.745189
 7235.000000 -1.992716 2.772428 78.290470
 7235.200000 -2.156653 2.203984 77.708813
 7235.400000 -2.082802 1.749371 73.490393
 7235.600000 -1.476525 1.772826 78.520912
 7235.800000 -1.230710 1.813494 78.232648
 7236.000000 -0.906226 2.057993 72.263646
 7236.200000 -1.394417 2.137726 78.277278
 7236.400000 -1.926998 1.941477 75.008579
 7236.600000 -2.997872 1.542820 55.974341
 7236.800000 2.936951 1.433018 36.052611
 7237.000000 -3.063802 1.293693 50.639577
 7237.200000 -2.111516 0.996956 72.204572
 7237.400000 -0.804589 0.643856 65.347891
 7237.600000 -0.841447 0.334571 67.225197
 7237.800000 -0.271184 -0.172291 48.710260
 7238.000000 -1.125765 -0.022975 74.559030
 7238.200000 -1.801404 0.177056 72.485620
 7238.400000 -2.096978 0.173119 69.831855
 7238.600000 -2.687979 0.279982 62.515508
 7238.800000 -3.134963 0.451416 43.612707
 7239.000000 -2.959089 0.351866 52.231843
 7239.200000 -2.708860 0.303007 62.124368
 7239.400000 -2.941830 0.091618 51.993985
 7239.600000 -2.840495 0.107117 56.274806
 7239.800000 -2.720167 0.498132 62.751875
 7240.000000 -3.124028 0.999799 46.580315
 7240.200000 -2.937848 1.265779 56.706068
 7240.400000 3.137907 1.796404 52.832543
 7240.600000 3.090543 2.051238 55.831192
 7240.800000 -2.926370 2.435386 75.884731
 7241.000000 -2.285522 2.758879 80.753338
 7241.200000 -2.559148 2.700746 82.863976
 7241.400000 -2.619335 2.726774 82.844520
 7241.600000 2.868693 2.286346 47.990420
 7241.800000 -2.084614 2.687449 79.259711
 7242.000000 -1.847518 2.532231 78.514796
 7242.200000 -1.676307 2.220421 77.365943
 7242.400000 -2.055163 1.549081 72.958549
 7242.600000 -2.192747 1.568877 72.063663
 7242.800000 -2.160699 1.583340 72.307245
 7243.000000 -2.000455 1.955624 74.967276
 7243.200000 -1.746312 2.329161 77.779720
 7243.400000 -1.626495 2.531148 79.059945
 7243.600000 -1.368082 2.713073 78.322392
 7243.800000 -1.274633 2.688612 77.686510
 7244.000000 -1.766903 2.324165 77.695715
 7244.200000 -1.859836 2.041754 75.798390
 7244.400000 -2.274889 1.666352 72.371928
 7244.600000 -2.074403 1.783998 73.779579
 7244.800000 -2.013259 1.812572 74.136541
 7245.000000 -1.545332 2.134475 77.736754
 7245.200000 -0.420752 2.394638 48.597519
 7245.400000 -0.318582 2.411004 42.907393
 7245.600000 -0.819623 2.483643 67.275171
 7245.800000 -2.198459 1.897759 74.683782
 7246.000000 -3.083132 1.099892 49.201212
 7246.200000 -3.073491 0.492443 47.345596
 7246.400000 -2.506134 -0.084308 63.754248
 7246.600000 -2.101653 -0.311437 63.755205
 7246.800000 -1.486833 -0.411590 68.555360
 7247.000000 -1.015208 -0.303837 71.334621
 7247.200000 -0.646048 -0.055633 61.074594
 7247.400000 -1.266648 0.704908 81.010865
 7247.600000 -1.620506 1.565499 78.430900
 7247.800000 -1.249603 1.868637 78.281330
 7248.000000 -0.695865 2.337737 63.475570
 7248.200000 -0.741389 2.770750 56.990807
 7248.400000 -1.076529 -3.012494 54.566015
 7248.600000 -1.436679 -2.836376 59.894444
 7248.800000 -1.285678 -2.640653 48.272237
 7249.000000 -1.372268 -2.275920 40.801908
 7249.200000 -1.360327 -2.148350 38.750597
 7249.400000 -1.421378 -2.280110 42.601871
 7249.600000 -1.455409 -2.202656 42.246507
 7249.800000 -1.317722 -2.452062 43.398016
 7250.000000 -1.246249 -2.600624 45.510255
 7250.200000 -1.527360 -2.752778 59.205211
 7250.400000 -0.919782 -2.871834 41.231704
 7250.600000 -1.251070 3.083842 68.100047
 7250.800000 -0.921052 2.920253 61.309014
 7251.000000 -0.725093 2.638321 59.821635
 7251.200000 -0.381799 2.406204 46.411572
 7251.400000 -1.039985 2.717034 72.018758
 7251.600000 -0.592624 2.618071 53.120238
 7251.800000 -1.017776 2.948965 64.720337
 7252.000000 -1.029305 -3.028812 53.189603
 7252.200000 -2.269871 3.104458 77.411602
 7252.400000 3.045564 2.639354 64.049656
 7252.600000 3.010987 2.476930 60.073466
 7252.800000 -3.102849 2.163714 63.270775
 7253.000000 -2.592444 2.194172 78.922051
 7253.200000 -1.861927 2.459115 78.422644
 7253.400000 -1.410676 2.625538 79.314304
 7253.600000 -0.885690 2.507330 69.844049
 7253.800000 -0.571126 2.234808 58.819585
 7254.000000 -0.358436 2.289159 47.483234
 7254.200000 -0.980142 2.702543 70.264057
 7254.400000 -1.111877 -2.954818 53.943809
 7254.600000 -1.088501 -2.646450 40.811287
 7254.800000 -1.487733 -2.355739 46.307038
 7255.000000 -1.287656 -2.304205 38.840748
 7255.200000 -1.208799 -2.308282 36.293365
 7255.400000 -1.597324 -2.374422 49.720305
 7255.600000 -1.117772 -2.748486 45.981282
 7255.800000 -1.318611 -3.051097 64.881964
 7256.000000 -0.919615 2.766256 66.225339
 7256.200000 -0.521940 2.565965 50.602369
 7256.400000 -0.534433 2.638188 49.400148
 7256.600000 -1.492134 2.434698 79.383465
 7256.800000 -2.599413 2.287049 80.287588
 7257.000000 2.846226 2.147034 43.612360
 7257.200000 -2.956736 2.608954 76.726154
 7257.400000 -1.988547 -3.117439 73.457438
 7257.600000 -1.590769 -2.894661 64.893077
 7257.800000 -0.853244 3.022332 54.145073
 7258.000000 -1.047796 2.742293 71.876711
 7258.200000 -1.248674 2.268471 78.583907
 7258.400000 -1.410956 1.519070 80.465690
 7258.600000 -1.338038 0.694099 81.529403
 7258.800000 -1.223242 -0.041998 75.225404
 7259.000000 -0.487134 -0.565627 56.456582
 7259.200000 -1.061068 -0.708060 64.667850
 7259.400000 -0.902823 -1.140165 50.786146
 7259.600000 -1.344230 -0.982125 56.202979
 7259.800000 -1.702045 -0.667859 60.754540
 7260.000000 -2.018085 -0.471990 61.792053
 7260.200000 -1.796805 0.004844 70.792527
 7260.400000 -1.540405 0.149093 75.430864
 7260.600000 -0.658040 0.178233 59.937951
 7260.800000 -1.616515 0.972324 80.963332
 7261.000000 -1.767153 1.498600 76.700150
 7261.200000 -2.042885 2.005453 75.488931
 7261.400000 -1.773987 2.884500 77.056315
 7261.600000 -1.981043 -2.817775 66.784470
 7261.800000 -2.414131 -2.695545 68.819716
 7262.000000 -3.106057 -2.971718 65.829355
 7262.200000 2.929658 2.927054 58.422680
 7262.400000 -2.802056 2.742039 81.208162
 7262.600000 -2.050479 2.734769 78.959614
 7262.800000 -1.133405 2.686208 75.408547
 7263.000000 -0.381038 2.583919 42.280788
 7263.200000 -0.179339 2.007562 43.874162
 7263.400000 -0.900677 1.883401 72.158522
 7263.600000 -1.842318 1.357940 76.101791
 7263.800000 -1.916703 0.507279 73.496840
 7264.000000 -1.897100 -0.432535 63.227576
 7264.200000 -1.644207 -1.204861 50.275400
 7264.400000 -1.425241 -1.935106 39.852226
 7264.600000 -1.299441 -2.655837 49.750574
 7264.800000 -0.935843 3.009411 58.992178
 7265.000000 -0.431042 2.399241 49.505977
 7265.200000 -0.236317 1.803884 47.650552
 7265.400000 -0.203856 1.043800 44.926525
 7265.600000 1.536721 -0.473936 56.291576
 7265.800000 0.814034 -1.616122 67.130668
 7266.000000 -0.466874 -1.878932 22.455667
 7266.200000 -1.075000 -1.352418 44.980991
 7266.400000 -2.087682 -0.460102 61.870972
 7266.600000 -3.126330 0.382865 43.897686
 7266.800000 3.079519 1.266815 43.330498
 7267.000000 -2.540579 1.996168 75.986512
 7267.200000 -1.583604 2.953150 75.933360
 7267.400000 -0.888554 -2.847804 38.878055
 7267.600000 -1.461230 -2.949597 64.586592
 7267.800000 -1.826388 -2.774453 64.158028
 7268.000000 -1.669521 -3.053968 70.174096
 7268.200000 -2.363315 2.351001 80.776286
 7268.400000 -2.975365 1.140223 54.770567
 7268.600000 -2.785492 0.251005 59.208361
 7268.800000 -2.591660 -0.343581 60.930524
 7269.000000 -2.648729 -0.365520 60.146715
 7269.200000 2.937639 -0.447858 38.779829
 7269.400000 2.841622 -0.610403 36.564916
 7269.600000 -3.019480 -0.509505 52.275722
 7269.800000 -2.400450 -0.327304 62.641485
 7270.000000 -1.644826 -0.299021 68.530863
 7270.200000 -0.723133 -0.442144 64.080147
 7270.400000 -1.131270 -0.852922 60.799853
 7270.600000 -1.466035 -1.063225 53.508898
 7270.800000 -1.849197 -1.134056 52.016903
 7271.000000 -1.881317 -0.926386 55.332100
 7271.200000 -2.068012 -0.841789 57.298977
 7271.400000 -1.781922 -0.835702 57.157561
 7271.600000 -1.605544 -0.520710 65.066174
 7271.800000 -1.371818 -0.120525 74.286487
 7272.000000 -1.230263 0.446032 78.749781
 7272.200000 -1.005094 1.070784 75.277771
 7272.400000 -2.080786 1.945600 75.054816
 7272.600000 -2.557170 2.984166 81.678808
 7272.800000 -3.137119 -2.540753 53.282534
 7273.000000 2.864366 -2.141579 33.635441
 7273.200000 -2.991186 -1.739478 47.563985
 7273.400000 -2.521393 -1.669023 54.549837
 7273.600000 -2.270726 -1.886290 53.389751
 7273.800000 -2.313135 -2.171937 57.159922
 7274.000000 -2.451797 -2.547841 65.729440
 7274.200000 3.138096 3.037909 68.930711
 7274.400000 2.810830 2.182713 42.480519
 7274.600000 -2.984392 1.547421 56.899008
 7274.800000 -2.017439 1.434524 73.370241
 7275.000000 -0.600046 0.722965 55.493102
 7275.200000 -0.343313 0.657463 45.498157
 7275.400000 -0.825169 0.518824 66.415415
 7275.600000 -1.413037 0.213010 77.214174
 7275.800000 -2.103246 -0.426777 62.390914
 7276.000000 -2.263465 -1.039315 56.916550
 7276.200000 -2.796899 -1.272989 55.357281
 7276.400000 3.070237 -1.736433 39.666863
 7276.600000 -2.904023 -1.847536 50.308619
 7276.800000 -2.562756 -1.673316 54.554508
 7277.000000 -2.565136 -1.767114 54.541246
 7277.200000 -2.923683 -1.768939 49.624810
 7277.400000 -3.009904 -1.190036 51.180727
 7277.600000 -2.922286 -0.324510 53.881298
 7277.800000 -3.087408 -0.212110 46.809656
 7278.000000 -2.471517 -0.655835 60.870679
 7278.200000 -2.307488 -1.356462 54.816267
 7278.400000 -2.292942 -1.573037 53.419563
 7278.600000 -2.376433 -2.048837 56.063664
 7278.800000 2.994005 -2.606439 47.920249
 7279.000000 2.901188 2.916364 56.781579
 7279.200000 -2.659431 2.472229 81.892034
 7279.400000 -2.029969 2.479917 79.008219
 7279.600000 -1.661925 2.847653 77.590528
 7279.800000 -1.949567 2.380497 78.208258
 7280.000000 -2.393478 2.008190 76.566551
 7280.200000 -2.415842 1.701474 72.301088
 7280.400000 -2.236487 1.673491 72.654564
 7280.600000 -1.258966 1.730307 78.897050
 7280.800000 -0.782805 1.854961 68.364665
 7281.000000 -0.998161 2.133320 74.970394
 7281.200000 -1.517201 2.099410 77.962625
 7281.400000 -2.360524 1.795149 73.632644
 7281.600000 -3.092333 1.632018 52.825978
 7281.800000 2.830419 1.749499 34.572914
 7282.000000 -3.132651 1.856918 54.929584
 7282.200000 -1.903862 2.733540 78.433029
 7282.400000 -1.793633 2.669058 78.686827
 7282.600000 -1.594871 2.921379 76.541908
 7282.800000 -2.265834 2.643618 81.005388
 7283.000000 -2.185086 2.932406 78.659137
 7283.200000 -2.595574 3.073284 80.883289
 7283.400000 -2.453791 3.038526 80.472143
 7283.600000 -2.659113 2.527789 82.301882
 7283.800000 -2.064568 2.757412 78.998943
 7284.000000 -1.912865 2.877697 77.387981
 7284.200000 -1.993039 2.545411 79.046490
 7284.400000 -2.491103 2.171518 79.164159
 7284.600000 -2.098280 2.634458 79.647258
 7284.800000 -2.076908 3.001215 76.925310
 7285.000000 -2.027776 3.056589 75.746782
 7285.200000 -2.747232 2.876913 81.919028
 7285.400000 -2.620034 2.787658 82.934885
 7285.600000 -2.483654 2.753898 82.675688
 7285.800000 -1.897804 3.078197 74.656705
 7286.000000 -2.049483 2.954260 77.326607
 7286.200000 -2.770438 2.407360 79.842269
 7286.400000 -2.821155 2.715269 80.924226
 7286.600000 -2.373764 2.968692 80.513590
 7286.800000 -1.123807 -2.989646 56.006494
 7287.000000 -1.223669 -3.065712 62.768799
 7287.200000 -0.616663 2.675165 53.385684
 7287.400000 -0.928464 2.833068 64.990777
 7287.600000 -0.772880 2.873360 55.727957
 7287.800000 -1.137445 3.086348 64.802112
 7288.000000 -0.989300 3.027681 60.925548
 7288.200000 -1.298214 3.009673 71.953448
 7288.400000 -1.568519 2.717226 79.081367
 7288.600000 -2.723754 2.153744 76.803503
 7288.800000 -2.788171 2.399065 79.391412
 7289.000000 3.082544 2.200413 59.095415
 7289.200000 -2.291022 2.895348 80.272739
 7289.400000 -1.571756 3.116692 72.593569
 7289.600000 -1.370697 2.931218 75.153163
 7289.800000 -0.801578 2.781078 60.443701
 7290.000000 -1.088673 2.846015 70.998388
 7290.200000 -0.539091 2.659735 49.437990
 7290.400000 -1.256280 3.116989 67.587195
 7290.600000 -1.065744 -2.916158 50.539601
 7290.800000 -3.031358 3.127536 72.764121
 7291.000000 2.524855 2.717298 35.606091
 7291.200000 2.648205 2.755979 42.191192
 7291.400000 -1.653076 -3.032736 69.737080
 7291.600000 -0.521174 2.950657 38.540428
 7291.800000 -1.121408 2.311924 77.507055
 7292.000000 -1.661401 1.713532 77.258028
 7292.200000 -1.921221 0.687961 74.323197
 7292.400000 -1.058945 -0.571418 67.862931
 7292.600000 -0.719158 -1.460287 38.345799
 7292.800000 -0.216247 -1.821045 27.273769
 7293.000000 1.711654 -1.935405 37.011030
 7293.200000 2.121031 -1.403314 25.070657
 7293.400000 1.738422 -1.425910 42.042729
 7293.600000 0.846572 -1.353009 71.058704
 7293.800000 0.376637 -1.477195 53.301329
 7294.000000 0.051538 -1.903640 32.331664
 7294.200000 1.354804 -2.666536 49.085378
 7294.400000 2.464755 -2.639936 25.805244
 7294.600000 -2.381253 -2.858755 72.531943
 7294.800000 -1.204428 2.833175 74.557656
 7295.000000 -0.432920 2.179653 53.184808
 7295.200000 0.158409 1.405121 42.865579
 7295.400000 -0.008835 0.845367 42.883434
 7295.600000 0.192026 -0.094647 47.451867
 7295.800000 1.578239 -1.018855 56.342838
 7296.000000 0.912694 -1.368828 72.108217
 7296.200000 0.602096 -1.422648 62.849747
 7296.400000 0.329475 -2.126653 40.034911
 7296.600000 0.708900 -2.989095 43.004256
 7296.800000 2.203462 3.140694 25.925209
 7297.000000 2.552519 2.943919 37.486847
 7297.200000 -2.291573 -3.066917 75.981850
 7297.400000 -1.636862 2.622601 79.345630
 7297.600000 -1.853667 1.946336 75.566526
 7297.800000 -1.641538 1.421227 79.114860
 7298.000000 -1.175044 0.611000 79.030969
 7298.200000 -1.198356 0.059709 75.862147
 7298.400000 -1.605712 -0.497823 65.554269
 7298.600000 -1.572262 -0.849770 58.231703
 7298.800000 -1.392598 -1.038270 54.561918
 7299.000000 -1.447331 -0.978515 55.880521
 7299.200000 -1.281895 -1.040958 54.965091
 7299.400000 -1.225460 -0.527848 68.901110
 7299.600000 -1.377530 -0.189126 73.488376
 7299.800000 -1.169738 0.291854 76.957229
 7300.000000 -1.329670 0.683725 81.523907
 7300.200000 -1.177292 1.050907 80.576146
 7300.400000 -1.349458 1.294612 81.992448
 7300.600000 -1.190280 1.408784 79.671618
 7300.800000 -1.408795 1.168106 82.704268
 7301.000000 -1.379106 0.965044 82.986639
 7301.200000 -0.468496 0.199647 51.648131
 7301.400000 -0.154272 -0.725935 48.936686
 7301.600000 -0.239220 -1.321745 41.819051
 7301.800000 -0.012348 -1.971119 28.636805
 7302.000000 0.466010 -1.984038 49.374911
 7302.200000 1.459050 -2.003145 49.437488
 7302.400000 1.791012 -1.598420 36.783773
 7302.600000 0.710112 -1.136810 68.361306
 7302.800000 0.275274 -0.253021 50.746189
 7303.000000 -0.741087 1.119489 64.011989
 7303.200000 -1.544842 1.873118 77.871882
 7303.400000 -1.991251 2.640475 79.114510
 7303.600000 -2.487560 3.079533 80.352891
 7303.800000 -3.126096 -2.761057 59.629611
 7304.000000 2.783208 -2.487428 35.443775
 7304.200000 -2.827604 -1.796282 51.951327
 7304.400000 -1.999447 -1.603547 49.625068
 7304.600000 -1.293697 -1.318230 47.316803
 7304.800000 -0.524163 -1.000202 51.032169
 7305.000000 0.328726 -0.296142 52.699658
 7305.200000 0.385860 0.473448 51.836316
 7305.400000 1.307114 0.602210 48.308204
 7305.600000 1.745887 0.904167 20.396002
 7305.800000 1.224127 1.037089 41.029058
 7306.000000 -0.035225 1.083309 43.965578
 7306.200000 -0.242795 0.873204 44.505029
 7306.400000 -0.358699 0.526947 45.958467
 7306.600000 -1.724983 0.458571 76.062349
 7306.800000 -2.744691 -0.111156 58.752633
 7307.000000 -3.059158 -0.073176 47.004576
 7307.200000 3.031317 -1.027101 44.066538
 7307.400000 -2.542795 -1.690934 54.652529
 7307.600000 -1.589263 -2.159744 45.382205
 7307.800000 -1.112565 -2.440151 35.663968
 7308.000000 -1.295765 -2.857415 57.262971
 7308.200000 -1.751754 2.846430 77.752011
 7308.400000 -2.183961 2.313846 79.196174
 7308.600000 -2.749853 1.822763 69.799597
 7308.800000 -2.840898 1.273087 60.730417
 7309.000000 3.019473 0.738815 38.067162
 7309.200000 -2.405758 0.426816 68.948276
 7309.400000 -1.810705 -0.039996 70.228353
 7309.600000 -1.173002 -0.683339 65.488581
 7309.800000 -0.512787 -1.198125 45.669534
 7310.000000 -0.071973 -1.238267 44.525250
 7310.200000 -0.138790 -0.669969 48.962652
 7310.400000 0.464756 -0.694690 58.639010
 7310.600000 1.300444 -0.920141 71.104901
 7310.800000 1.617429 -0.780080 53.848320
 7311.000000 0.660265 -0.615837 66.539474
 7311.200000 1.718758 -1.043551 47.434752
 7311.400000 2.256778 -0.912297 25.796683
 7311.600000 2.888153 -0.639412 38.749032
 7311.800000 -2.732197 -0.313153 58.957423
 7312.000000 -2.184536 0.123358 69.034502
 7312.200000 -1.660757 0.479162 77.255064
 7312.400000 -0.391866 0.570166 47.006642
 7312.600000 -0.842059 1.086859 68.675723
 7312.800000 -1.455741 1.554067 80.162632
 7313.000000 -1.780607 1.648698 76.089304
 7313.200000 -1.806948 2.216585 77.148299
 7313.400000 -1.861160 2.479521 78.656303
 7313.600000 -1.970829 2.762375 78.632360
 7313.800000 -2.635246 2.805254 82.959962
 7314.000000 3.059791 3.023564 65.504289
 7314.200000 -3.089316 -2.955612 66.516415
 7314.400000 -2.848054 -2.858115 71.630193
 7314.600000 -2.889156 -2.727787 67.171160
 7314.800000 -3.107344 -2.947815 65.547640
 7315.000000 -3.051066 -2.950435 67.945171
 7315.200000 -2.764109 -3.114066 78.889196
 7315.400000 -2.457194 2.749086 82.616107
 7315.600000 -2.152411 2.471356 79.909423
 7315.800000 -1.785510 2.297937 77.724271
 7316.000000 -1.684410 2.125230 77.135488
 7316.200000 -1.741603 1.868513 76.245615
 7316.400000 -1.601284 1.785170 77.722510
 7316.600000 -1.581816 2.048949 77.571685
 7316.800000 -1.600482 2.320090 78.606039
 7317.000000 -2.049955 2.535300 79.390844
 7317.200000 -2.582923 2.698583 83.176003
 7317.400000 -2.553556 -2.793060 72.299054
 7317.600000 -2.338917 -2.191171 57.834869
 7317.800000 -2.931186 -2.400389 57.920987
 7318.000000 -2.534616 -2.744661 71.020842
 7318.200000 -2.217495 2.835660 80.004162
 7318.400000 -1.917063 2.284959 77.645415
 7318.600000 -1.807596 1.789021 75.667955
 7318.800000 -1.237436 1.544587 79.717342
 7319.000000 -0.992834 0.945860 74.818009
 7319.200000 -0.758044 0.547570 63.317366
 7319.400000 -1.587711 0.344378 76.978784
 7319.600000 -1.122345 -0.147646 73.990218
 7319.800000 -1.467502 -0.125265 73.412692
 7320.000000 -1.354247 -0.068985 74.956455
 7320.200000 -1.207084 0.045402 75.894274
 7320.400000 -0.644895 0.282452 58.778996
 7320.600000 -1.553134 0.772552 81.225654
 7320.800000 -1.255476 0.825362 81.731176
 7321.000000 -0.470251 0.690236 50.038282
 7321.200000 -1.284946 0.788565 81.965012
 7321.400000 -1.568824 0.588627 79.603765
 7321.600000 -1.354337 0.419233 79.479193
 7321.800000 -0.803670 0.575023 65.619483
 7322.000000 -1.045625 0.555615 75.533737
 7322.200000 -1.597098 0.637291 79.650679
 7322.400000 -1.791288 0.562704 75.865608
 7322.600000 -1.701137 0.332708 75.380030
 7322.800000 -1.437359 0.035102 75.456854
 7323.000000 -1.207309 -0.226719 73.749357
 7323.200000 -0.843387 -0.311487 68.176458
 7323.400000 -0.961444 -0.610260 66.397377
 7323.600000 -1.072498 -0.488989 69.599960
 7323.800000 -1.572125 -0.378706 68.364314
 7324.000000 -1.756682 -0.210513 68.633089
 7324.200000 -2.221693 -0.021200 67.437799
 7324.400000 -1.980288 0.059136 69.884270
 7324.600000 -1.895726 0.031143 70.319508
 7324.800000 -1.452395 -0.429820 69.033389
 7325.000000 -0.971902 -0.367967 70.334089
 7325.200000 -0.718389 -0.254916 64.711105
 7325.400000 -0.712721 -0.849291 57.700671
 7325.600000 -1.223576 -0.548046 68.598046
 7325.800000 -0.933354 -0.683207 64.589138
 7326.000000 -1.423803 -0.237567 72.601769
 7326.200000 -1.397827 0.124709 76.678653
 7326.400000 -1.324574 0.432095 79.607474
 7326.600000 -0.908128 0.972230 71.464734
 7326.800000 -1.679835 1.528933 78.006908
 7327.000000 -1.994675 2.045753 75.935503
 7327.200000 -2.368248 2.963353 80.609514
 7327.400000 -2.753059 -2.962673 75.873398
 7327.600000 -2.954578 -2.510476 59.795974
 7327.800000 -2.767859 -2.249443 58.462370
 7328.000000 -2.573720 -2.188436 58.945850
 7328.200000 -2.541584 -2.068524 57.168592
 7328.400000 -2.710865 -2.178992 58.025585
 7328.600000 3.026422 -2.798529 54.634796
 7328.800000 -2.727731 2.860116 82.366987
 7329.000000 -2.295581 1.810086 74.023587
 7329.200000 -1.836517 1.351591 76.339869
 7329.400000 -1.082714 1.048667 78.234515
 7329.600000 -1.405584 1.161280 82.861242
 7329.800000 -1.827753 1.528526 75.883870
 7330.000000 -2.098861 2.153386 77.275105
 7330.200000 -2.130402 3.029451 77.222483
 7330.400000 -2.393560 -2.887243 73.458431
 7330.600000 -2.938019 3.105952 76.475232
 7330.800000 -2.873388 2.654515 79.755119
 7331.000000 -3.099850 2.519518 70.332809
 7331.200000 -2.601816 2.811110 83.075800
 7331.400000 -1.905313 -3.131214 73.500564
 7331.600000 -0.843699 -3.082148 46.411570
 7331.800000 -1.163180 2.748283 75.390655
 7332.000000 -1.751063 1.659191 76.539323
 7332.200000 -2.557329 0.203819 65.552551
 7332.400000 -2.092546 -0.949858 56.352065
 7332.600000 -2.128159 -2.076043 53.642270
 7332.800000 -2.257385 -2.959076 73.445188
 7333.000000 -2.932392 1.324241 57.420515
 7333.200000 -2.398879 0.393744 68.971290
 7333.400000 -1.878392 -0.922229 55.696570
 7333.600000 -1.111594 -2.104135 30.925306
 7333.800000 -2.227968 -2.808366 69.662503
 7334.000000 2.925961 1.858755 42.364934
 7334.200000 -2.807990 1.102537 61.600358
 7334.400000 -2.158605 -0.000026 68.080896
 7334.600000 -1.111071 -0.896878 59.677668
 7334.800000 -0.283618 -1.753147 28.715553
 7335.000000 1.128999 -2.545938 56.111542
 7335.200000 2.107870 -2.459147 22.273740
 7335.400000 1.791087 -2.891897 30.647465
 7335.600000 1.860079 -2.965629 28.670537
 7335.800000 0.458708 -2.550116 38.725953
 7336.000000 1.464665 -2.412695 45.852968
 7336.200000 1.616938 -1.966045 41.883217
 7336.400000 1.506553 -1.415632 56.053855
 7336.600000 0.508198 -0.254199 59.703907
 7336.800000 1.851534 -0.168801 32.933026
 7337.000000 1.230286 0.578184 52.551656
 7337.200000 1.039650 1.078354 46.494791
 7337.400000 -0.299217 1.455774 49.395474
 7337.600000 -1.347594 1.566582 80.363196
 7337.800000 -1.991594 1.142255 74.151634
 7338.000000 -1.876973 1.090656 76.217707
 7338.200000 -1.680617 1.267010 79.512340
 7338.400000 -0.421791 0.934419 49.712407
 7338.600000 -0.328821 0.877519 46.529062
 7338.800000 -0.619587 0.508969 56.795089
 7339.000000 -1.150758 0.160764 76.113727
 7339.200000 -1.905584 -0.179932 67.561405
 7339.400000 -1.947694 -0.691712 59.324085
 7339.600000 -2.140250 -0.768538 58.727033
 7339.800000 -1.947885 -0.878357 56.516152
 7340.000000 -1.574427 -1.137498 51.762942
 7340.200000 -0.910574 -1.364757 43.411884
 7340.400000 -1.605885 -0.384233 67.931463
 7340.600000 -1.863282 0.558078 74.717276
 7340.800000 -2.350297 1.242810 70.205108
 7341.000000 -2.174551 2.803997 79.810343
 7341.200000 -2.391942 -2.345063 61.224133
 7341.400000 -2.734544 -1.524761 54.146346
 7341.600000 -3.027143 -0.563748 52.593557
 7341.800000 -3.140550 -0.097680 43.638120
 7342.000000 -2.551157 0.285040 66.210142
 7342.200000 -1.597200 0.551032 78.944904
 7342.400000 -0.981412 1.152262 74.706347
 7342.600000 -0.970858 1.722747 74.063340
 7342.800000 -1.205560 2.139168 78.228154
 7343.000000 -1.505331 2.258715 78.798868
 7343.200000 -2.029713 2.148855 77.024010
 7343.400000 -2.842336 1.878350 68.492663
 7343.600000 2.985567 1.898393 46.909264
 7343.800000 -2.978558 2.206872 70.543682
 7344.000000 -2.865215 2.411455 77.938251
 7344.200000 -2.244455 3.125845 77.099494
 7344.400000 -1.883225 -3.049127 71.676826
 7344.600000 -1.315099 -2.913147 60.076357
 7344.800000 -0.659112 3.126413 39.319227
 7345.000000 -1.200688 2.199412 78.349948
 7345.200000 -1.683559 1.248313 79.548611
 7345.400000 -1.087642 0.413156 76.214270
 7345.600000 -0.826279 -0.476015 66.474917
 7345.800000 -0.376864 -1.365844 40.469675
 7346.000000 -0.771408 -1.160757 49.275259
 7346.200000 -1.268593 -0.768245 63.049792
 7346.400000 -1.988512 -0.150410 67.303006
 7346.600000 -2.175417 0.614333 71.265665
 7346.800000 -2.289994 0.944253 70.508148
 7347.000000 -2.169294 1.412477 72.023658
 7347.200000 -2.023248 2.098922 76.603923
 7347.400000 -1.526944 2.500813 79.793217
 7347.600000 -1.061982 -3.043052 55.773807
 7347.800000 -1.422045 -2.587197 51.473969
 7348.000000 -1.914988 -2.292647 53.966891
 7348.200000 -1.656561 -2.153799 46.908340
 7348.400000 -1.294543 -1.992181 36.596396
 7348.600000 -1.667577 -2.006203 45.489599
 7348.800000 -1.809540 -2.032550 48.308044
 7349.000000 -2.153570 -1.897578 52.252308
 7349.200000 -1.898465 -1.321998 50.446805
 7349.400000 -2.187676 -0.852454 58.232498
 7349.600000 -1.782185 -0.114997 69.817150
 7349.800000 -1.554728 0.394806 78.014232
 7350.000000 -0.400962 0.923312 48.950391
 7350.200000 -1.331808 1.991946 78.675370
 7350.400000 -1.706908 2.427212 78.882302
 7350.600000 -2.560298 2.698629 83.255180
 7350.800000 -2.907830 3.140439 76.778747
 7351.000000 -2.898464 -3.094932 76.170495
 7351.200000 -2.958584 2.831648 77.889421
 7351.400000 -2.293472 2.990495 79.556421
 7351.600000 -1.913961 2.579299 79.073693
 7351.800000 -1.546140 2.463056 79.631507
 7352.000000 -1.951274 1.580014 74.379895
 7352.200000 -1.406125 0.912531 83.104398
 7352.400000 -0.914921 0.344838 70.536768
 7352.600000 -0.191163 -0.419753 49.195400
 7352.800000 0.051574 -0.963045 48.114370
 7353.000000 -0.495709 -1.377899 40.314043
