#! FIELDS time phi psi metad.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 2931.400000 1.047075 2.114365 11.965028
 2931.600000 1.474533 2.197187 11.105193
 2931.800000 1.173920 -3.110363 30.771656
 2932.000000 1.577263 -1.940199 26.824631
 2932.200000 0.926504 -0.382404 53.801070
 2932.400000 1.317866 0.336434 36.661751
 2932.600000 0.875756 0.907776 34.226468
 2932.800000 0.543298 1.309412 25.201944
 2933.000000 0.575764 1.346410 24.264279
 2933.200000 0.551289 0.847099 35.349437
 2933.400000 1.544540 -0.188343 34.673309
 2933.600000 0.997001 -1.165226 54.954599
 2933.800000 1.030800 -1.771649 46.329160
 2934.000000 0.759583 -2.124542 39.220699
 2934.200000 1.206280 -2.462682 35.966634
 2934.400000 0.686267 -2.846270 29.606140
 2934.600000 0.787326 -2.954140 30.646083
 2934.800000 0.768878 -2.801293 32.363653
 2935.000000 1.499950 -2.486893 26.556259
 2935.200000 0.645999 -2.058819 37.131050
 2935.400000 0.570781 -1.688725 39.202030
 2935.600000 0.251783 -0.836798 34.297787
 2935.800000 1.511577 -0.644291 41.497270
 2936.000000 1.187976 -0.204697 49.890581
 2936.200000 0.326034 0.501940 33.082015
 2936.400000 0.891407 0.585202 42.383061
 2936.600000 1.019140 0.813760 34.703188
 2936.800000 0.521242 1.263754 26.624680
 2937.000000 -0.159355 1.576905 27.986264
 2937.200000 -0.386336 1.763752 34.206480
 2937.400000 -1.040455 2.220392 56.366006
 2937.600000 -1.749653 2.246174 59.366281
 2937.800000 -2.458116 2.644770 64.985012
 2938.000000 -3.109597 2.851179 52.569658
 2938.200000 2.814654 -2.933469 28.037402
 2938.400000 -2.411999 -2.484501 45.329862
 2938.600000 -1.406069 -2.857344 39.842192
 2938.800000 -0.786595 2.636447 43.146379
 2939.000000 -1.096014 1.705010 57.375308
 2939.200000 -1.660196 0.377545 57.442542
 2939.400000 -1.236741 -0.954490 39.043490
 2939.600000 -1.343427 -2.067876 19.887041
 2939.800000 -1.899289 3.098758 55.995672
 2940.000000 -2.848324 1.709682 45.607593
 2940.200000 -2.948824 0.866603 35.261955
 2940.400000 -2.550257 -0.214088 42.914528
 2940.600000 -1.692259 -1.278360 30.921265
 2940.800000 -1.258920 -2.122940 18.465246
 2941.000000 -1.527756 -2.435725 30.337221
 2941.200000 -2.250647 3.119931 60.236080
 2941.400000 -2.539098 2.151307 60.025616
 2941.600000 -2.833102 1.191084 41.236483
 2941.800000 -2.575013 0.353038 45.334082
 2942.000000 -2.816251 -0.309396 37.603447
 2942.200000 3.135181 -0.942008 29.733782
 2942.400000 -2.629763 -1.396313 34.878360
 2942.600000 -2.403467 -2.004784 36.064573
 2942.800000 -2.038457 -2.612509 44.304021
 2943.000000 -1.989419 -3.113494 55.652193
 2943.200000 -1.506388 2.362774 60.549043
 2943.400000 -1.447187 1.562542 61.306390
 2943.600000 -0.872595 0.657757 49.870434
 2943.800000 -1.537121 0.217923 57.455408
 2944.000000 -0.894554 -0.475074 47.577490
 2944.200000 -0.730898 -0.907396 37.180831
 2944.400000 -0.268660 -1.277368 23.126598
 2944.600000 -0.007033 -1.206164 26.949418
 2944.800000 0.113589 -1.154307 29.819459
 2945.000000 -0.042110 -1.513182 20.700391
 2945.200000 -0.794831 -0.824425 40.132264
 2945.400000 -1.105890 -0.342386 52.673411
 2945.600000 -1.626957 0.328873 57.421436
 2945.800000 -1.904979 0.871805 58.028968
 2946.000000 -0.909087 0.906552 52.170016
 2946.200000 -1.548197 1.091089 63.921035
 2946.400000 -1.143563 0.940023 60.437046
 2946.600000 -1.414411 0.553160 61.051448
 2946.800000 -1.071745 0.124705 54.991226
 2947.000000 -0.547290 -0.187031 38.170778
 2947.200000 -0.579725 -0.243680 39.718974
 2947.400000 -0.729373 -0.097747 44.846778
 2947.600000 -1.591675 0.486863 59.273079
 2947.800000 -1.618803 0.881174 62.659883
 2948.000000 -1.186442 0.925881 61.417032
 2948.200000 -1.430565 0.951325 64.275376
 2948.400000 -1.302087 0.674544 61.782130
 2948.600000 -1.245910 0.339244 58.536792
 2948.800000 -0.575985 0.070695 38.394100
 2949.000000 -0.927347 0.000394 51.373772
 2949.200000 -1.225695 -0.280435 54.464524
 2949.400000 -1.214217 -0.623219 47.683611
 2949.600000 -0.903226 -0.934083 38.551769
 2949.800000 -0.988956 -0.501621 49.052441
 2950.000000 -0.827893 -0.020526 48.354060
 2950.200000 -1.414482 0.656084 62.160044
 2950.400000 -1.097970 1.329820 59.218924
 2950.600000 -1.258155 1.865142 59.290091
 2950.800000 -1.074202 2.002693 56.939815
 2951.000000 -0.936022 1.890218 53.612536
 2951.200000 -0.737385 2.036212 47.104901
 2951.400000 -1.731448 2.122833 59.130276
 2951.600000 -2.554526 2.002960 57.465550
 2951.800000 -3.106885 1.823694 37.686856
 2952.000000 -2.169897 2.003993 58.270482
 2952.200000 -1.179526 2.218579 59.033161
 2952.400000 -0.468909 2.207153 34.457589
 2952.600000 -0.016768 2.211738 16.919111
 2952.800000 -1.034315 2.185365 56.354609
 2953.000000 -1.965665 1.834279 57.353149
 2953.200000 -2.940022 1.307868 38.028392
 2953.400000 -2.703612 1.004582 44.349417
 2953.600000 -2.439614 0.071684 46.699668
 2953.800000 -1.556852 -0.678367 43.741641
 2954.000000 -1.009697 -1.414673 22.455163
 2954.200000 -0.857684 -1.344793 23.979078
 2954.400000 -1.575729 -0.611051 45.096593
 2954.600000 -1.893083 -0.081712 51.086675
 2954.800000 -2.427644 0.384279 48.217347
 2955.000000 -2.831015 1.204426 41.390551
 2955.200000 3.093329 1.716081 32.090575
 2955.400000 -2.565445 2.631270 65.353397
 2955.600000 -1.619028 -3.031460 49.424810
 2955.800000 -0.912258 -2.744247 20.859600
 2956.000000 -2.284395 2.414036 62.199568
 2956.200000 2.912932 1.315348 20.133358
 2956.400000 -2.755413 0.326420 40.481240
 2956.600000 -1.424389 -0.711541 44.310776
 2956.800000 -0.890388 -1.432911 21.141205
 2957.000000 -0.407029 -1.566501 15.295178
 2957.200000 0.209740 -0.486367 32.468007
 2957.400000 -0.082335 0.548935 26.268987
 2957.600000 0.458408 1.203260 27.869545
 2957.800000 1.158908 1.472307 14.772385
 2958.000000 1.252360 1.896733 9.503673
 2958.200000 1.275828 2.598809 20.399476
 2958.400000 1.109727 -3.012363 32.655581
 2958.600000 1.155310 -2.372661 37.991602
 2958.800000 0.979658 -1.638833 48.624922
 2959.000000 1.357523 -0.457600 47.223538
 2959.200000 0.561161 0.721794 37.524379
 2959.400000 0.871328 1.011715 31.456806
 2959.600000 0.827954 1.650797 16.080199
 2959.800000 1.113053 1.797758 11.639869
 2960.000000 1.088777 2.408842 17.036017
 2960.200000 1.280979 -3.027618 30.204499
 2960.400000 0.756142 -2.619150 34.324185
 2960.600000 0.811365 -1.841959 44.275093
 2960.800000 0.829523 -1.108285 53.299402
 2961.000000 1.338703 -0.255796 45.671219
 2961.200000 0.655498 0.449054 42.496712
 2961.400000 0.839455 0.749361 38.975137
 2961.600000 1.009451 0.960671 30.573701
 2961.800000 0.989165 1.037945 28.738213
 2962.000000 0.983867 0.832166 34.910131
 2962.200000 0.813670 0.667641 41.135337
 2962.400000 0.833309 -0.166775 51.268576
 2962.600000 1.733080 -1.388408 26.404592
 2962.800000 0.505172 -2.151948 31.048345
 2963.000000 0.900966 -2.366476 39.255400
 2963.200000 1.240032 -2.485602 35.500022
 2963.400000 0.493686 -2.259406 29.565185
 2963.600000 1.031749 -2.087383 42.525073
 2963.800000 1.284422 -0.822148 51.972162
 2964.000000 1.017511 0.075790 49.495415
 2964.200000 1.163472 0.553245 38.030063
 2964.400000 0.866823 0.627101 41.891851
 2964.600000 0.557508 0.841904 35.746094
 2964.800000 0.802175 0.860475 36.570586
 2965.000000 1.074570 0.843088 32.775988
 2965.200000 0.987471 0.725289 38.365272
 2965.400000 0.867635 0.681864 40.911133
 2965.600000 0.911919 0.449644 45.131086
 2965.800000 1.326655 -0.417182 48.366168
 2966.000000 0.998944 -0.983396 56.036676
 2966.200000 1.309556 -1.731767 40.988698
 2966.400000 0.534839 -2.007275 34.071102
 2966.600000 0.644653 -2.223689 35.401755
 2966.800000 1.036928 -2.019527 43.296729
 2967.000000 1.565704 -1.532760 32.750415
 2967.200000 0.811385 -0.618491 52.950558
 2967.400000 1.471172 -0.240401 39.597216
 2967.600000 0.511209 0.798267 35.892392
 2967.800000 0.790957 1.355455 23.373819
 2968.000000 1.228369 1.973805 11.064301
 2968.200000 1.063607 2.779036 24.512150
 2968.400000 0.915166 -2.318145 40.050625
 2968.600000 0.674662 -1.688907 43.092908
 2968.800000 1.343263 -1.208563 47.938258
 2969.000000 0.840375 -0.282554 52.317974
 2969.200000 0.954915 0.505127 43.842468
 2969.400000 0.570419 1.155541 29.417820
 2969.600000 1.538895 0.934398 15.346655
 2969.800000 0.940515 1.115259 27.863419
 2970.000000 1.086390 0.780177 34.581653
 2970.200000 0.697714 0.580182 42.260789
 2970.400000 1.493691 -0.129262 36.821781
 2970.600000 0.764730 -0.916301 52.156046
 2970.800000 1.331203 -2.066676 36.242005
 2971.000000 0.281941 -2.265707 21.064914
 2971.200000 1.157711 -2.327401 38.649499
 2971.400000 1.658376 -2.075974 23.014998
 2971.600000 1.262197 -1.691599 43.407653
 2971.800000 1.070991 -1.422395 51.722759
 2972.000000 1.686768 -1.491910 27.652687
 2972.200000 0.788269 -1.585195 47.549684
 2972.400000 -0.083532 -1.434730 22.546331
 2972.600000 -0.627347 -0.738010 38.948290
 2972.800000 -0.919151 0.195983 51.282685
 2973.000000 -1.723553 1.324693 61.078562
 2973.200000 -1.252757 2.240619 59.891674
 2973.400000 -0.809703 2.726043 42.172175
 2973.600000 -1.303292 2.944183 53.218118
 2973.800000 -2.770615 2.294761 59.452282
 2974.000000 -3.127132 2.113184 43.054637
 2974.200000 -2.617821 1.866886 54.469549
 2974.400000 -1.744926 1.943810 58.760816
 2974.600000 -0.727569 1.525693 46.923636
 2974.800000 0.020773 1.501921 25.599376
 2975.000000 0.860786 1.628867 16.663351
 2975.200000 1.197700 1.234335 19.534647
 2975.400000 1.309763 0.732164 28.696038
 2975.600000 0.162420 0.547373 29.149426
 2975.800000 1.555238 -0.836635 40.074641
 2976.000000 0.472380 -1.243805 40.955412
 2976.200000 0.091824 -1.946303 18.190266
 2976.400000 -0.158664 -1.016789 29.009644
 2976.600000 -1.209192 0.346129 58.289391
 2976.800000 -1.762360 1.432106 59.978837
 2977.000000 -1.598920 2.650671 60.108641
 2977.200000 -1.188361 -2.515715 23.670485
 2977.400000 -2.249392 -1.287964 34.894555
 2977.600000 2.857279 -0.295871 18.403036
 2977.800000 3.074978 -0.497355 27.382904
 2978.000000 -2.160869 -1.397674 33.092963
 2978.200000 -1.260532 -2.397721 22.998864
 2978.400000 -1.339820 2.693930 58.828848
 2978.600000 -1.060487 1.691970 56.953115
 2978.800000 -1.486137 0.654106 61.958225
 2979.000000 -0.997560 -0.413224 50.600622
 2979.200000 -0.354019 -1.401333 20.645560
 2979.400000 -0.087069 -1.321230 24.781605
 2979.600000 0.473509 -1.359983 40.209735
 2979.800000 0.047555 -1.324243 27.116843
 2980.000000 0.882057 -1.899197 44.904165
 2980.200000 1.342366 -2.423666 33.078090
 2980.400000 0.425320 -2.733743 22.439886
 2980.600000 1.327717 -2.896656 30.317424
 2980.800000 0.905657 -3.061590 31.195532
 2981.000000 1.388049 2.802099 22.874025
 2981.200000 1.110264 2.600465 21.698129
 2981.400000 1.013634 2.596579 21.054720
 2981.600000 1.248719 -3.055807 30.740246
 2981.800000 0.857321 -2.646502 36.341229
 2982.000000 0.693200 -2.194023 37.687355
 2982.200000 1.020049 -1.802963 46.820673
 2982.400000 1.187879 -0.714395 54.565937
 2982.600000 0.986907 0.281724 47.236490
 2982.800000 0.803132 0.986226 33.622570
 2983.000000 0.795142 1.323185 24.691133
 2983.200000 0.781352 1.235808 27.402696
 2983.400000 1.143452 0.662319 36.472425
 2983.600000 0.874029 0.125939 49.263703
 2983.800000 1.271615 -0.468727 50.940479
 2984.000000 0.839023 -1.062279 54.047331
 2984.200000 0.976225 -1.545404 50.617810
 2984.400000 0.707141 -1.760429 43.575379
 2984.600000 1.299109 -2.281404 35.620981
 2984.800000 1.219620 -2.497812 36.130079
 2985.000000 0.931910 -2.700296 36.627142
 2985.200000 1.300473 -2.951600 30.815343
 2985.400000 0.889332 2.946467 26.240177
 2985.600000 1.370960 2.541618 19.529330
 2985.800000 0.935267 2.643701 21.087020
 2986.000000 1.425845 3.092435 25.720142
 2986.200000 0.811742 -2.522594 37.331942
 2986.400000 0.548196 -2.005380 35.302566
 2986.600000 1.104827 -1.469633 50.998125
 2986.800000 1.187459 -0.461170 53.255953
 2987.000000 0.818018 0.431361 45.467649
 2987.200000 0.611513 1.026002 33.070381
 2987.400000 0.922425 1.177558 27.159420
 2987.600000 0.901635 1.107290 29.400928
 2987.800000 1.255001 0.508328 36.346927
 2988.000000 1.028555 -0.459996 55.245937
 2988.200000 0.676019 -1.154821 49.201852
 2988.400000 0.433162 -1.872401 32.418162
 2988.600000 0.660115 -2.412110 34.702080
 2988.800000 1.925722 -1.977010 13.982617
 2989.000000 2.551247 -1.188853 11.694114
 2989.200000 -2.644008 -0.733178 40.909603
 2989.400000 -1.533137 -0.034960 55.917674
 2989.600000 -0.530080 0.598463 35.642759
 2989.800000 -0.199441 1.706877 28.736345
 2990.000000 -0.607231 2.714808 32.715164
 2990.200000 -1.623751 -2.802452 42.854875
 2990.400000 -2.410806 -2.142897 38.192637
 2990.600000 2.859158 -2.105636 16.654167
 2990.800000 -3.006699 -1.233935 31.279647
 2991.000000 -2.277176 -0.456489 43.390792
 2991.200000 -1.378228 0.390657 59.667016
 2991.400000 -0.898697 1.030936 52.380776
 2991.600000 -1.626038 1.844093 59.348519
 2991.800000 -1.972708 2.642154 60.554165
 2992.000000 -2.621815 -2.892416 57.066662
 2992.200000 2.968566 -2.799369 33.137328
 2992.400000 -3.031958 2.758263 56.310721
 2992.600000 -2.226694 2.341873 61.406749
 2992.800000 -1.528657 1.938413 59.800416
 2993.000000 -0.477470 1.558118 37.915269
 2993.200000 -1.199528 1.822090 59.023672
 2993.400000 -1.404402 2.116260 60.360324
 2993.600000 -1.721401 2.045835 59.155641
 2993.800000 -1.637758 2.323524 60.221467
 2994.000000 -1.804529 2.227072 59.414745
 2994.200000 -1.801586 2.584726 60.157147
 2994.400000 -2.471601 2.363413 63.110829
 2994.600000 -2.785204 2.809638 64.088556
 2994.800000 -3.108252 3.003994 51.839435
 2995.000000 -2.455804 -2.496811 45.989317
 2995.200000 -2.774087 -1.780030 31.950567
 2995.400000 3.102936 -1.257809 26.134497
 2995.600000 -2.956022 -0.708223 36.051052
 2995.800000 -2.675950 0.181858 42.314211
 2996.000000 -2.379885 1.081789 51.788294
 2996.200000 -2.746346 1.833382 51.182673
 2996.400000 -2.959970 2.813969 59.192794
 2996.600000 -3.084736 -2.681018 40.583778
 2996.800000 -2.867237 -1.811389 30.343608
 2997.000000 -2.722104 -1.275291 35.824787
 2997.200000 -2.832702 -0.508196 38.323274
 2997.400000 -3.034542 -0.041953 30.061507
 2997.600000 -2.398742 -0.152116 45.638935
 2997.800000 -2.511566 0.334490 46.660821
 2998.000000 -2.901506 1.065624 38.343081
 2998.200000 -2.835789 1.578349 44.583156
 2998.400000 -2.830656 1.979479 51.833843
 2998.600000 -3.005173 2.495927 55.442381
 2998.800000 2.995328 2.887656 43.253645
 2999.000000 2.871513 -2.953990 31.256270
 2999.200000 -2.901550 -2.756408 49.078843
 2999.400000 -2.991467 -2.987428 52.241472
 2999.600000 3.102355 2.813341 49.341997
 2999.800000 -2.417541 2.390528 63.176587
 3000.000000 -1.732500 2.309203 59.906581
 3000.200000 -1.544416 2.037278 60.029806
 3000.400000 -0.939876 1.807073 54.007300
 3000.600000 -1.579359 1.571004 60.895684
 3000.800000 -1.145681 1.100166 60.977965
 3001.000000 -1.360652 0.722975 62.674336
 3001.200000 -1.308326 0.168548 58.209302
 3001.400000 -0.938800 -0.548149 47.769558
 3001.600000 -0.133608 -1.401615 22.570406
 3001.800000 0.145136 -1.270573 30.178506
 3002.000000 0.292439 -1.063800 35.730389
 3002.200000 -0.023795 -0.680246 30.534462
 3002.400000 -0.007131 -0.854988 30.651940
 3002.600000 -0.910268 -0.427900 49.009504
 3002.800000 -1.344483 -0.229311 55.280253
 3003.000000 -1.804926 -0.005950 52.978047
 3003.200000 -2.220726 0.082582 49.583813
 3003.400000 -2.773823 0.528071 40.507238
 3003.600000 -3.010690 0.724707 32.479200
 3003.800000 -2.285294 0.223970 49.697632
 3004.000000 -1.674803 0.127442 55.678085
 3004.200000 -0.640996 0.086558 41.203714
 3004.400000 -0.949462 0.192147 52.348028
 3004.600000 -1.421180 0.451977 60.317729
 3004.800000 -1.975634 0.618839 55.239457
 3005.000000 -1.548691 0.428899 59.377857
 3005.200000 -0.822268 -0.027332 48.445835
 3005.400000 -0.029173 -0.407600 29.279951
 3005.600000 0.517449 -0.983671 43.967663
 3005.800000 1.756730 -1.299263 27.090075
 3006.000000 1.165051 -1.160220 54.275225
 3006.200000 0.537376 -0.496657 43.677253
 3006.400000 1.195895 -0.465579 53.228131
 3006.600000 1.330232 -0.364066 47.854157
 3006.800000 0.590621 -0.143452 44.430140
 3007.000000 1.028797 -0.335920 54.481713
 3007.200000 0.895740 -0.473429 54.639419
 3007.400000 1.394784 -1.119941 47.202645
 3007.600000 1.080705 -1.899970 44.992274
 3007.800000 0.025845 -1.816594 18.216543
 3008.000000 -0.404904 -0.997370 31.037933
 3008.200000 -0.762938 -0.265130 46.343569
 3008.400000 -1.733652 0.405085 57.105454
 3008.600000 -1.900159 1.078772 59.207889
 3008.800000 -1.326424 1.673830 60.609131
 3009.000000 -0.167751 2.001038 24.609534
 3009.200000 -1.082019 2.985125 45.977226
 3009.400000 -1.264741 -2.939450 39.057347
 3009.600000 -1.923029 -2.586477 42.073779
 3009.800000 -1.388164 -2.581833 31.124196
 3010.000000 -1.415727 -2.409488 27.366078
 3010.200000 -1.471904 -2.486403 31.004994
 3010.400000 -2.271951 -2.969208 56.818139
 3010.600000 -2.430456 2.626967 64.964311
 3010.800000 -2.283991 1.831941 56.826234
 3011.000000 -1.437655 1.441069 62.642063
 3011.200000 -0.993554 1.066561 56.298855
 3011.400000 -1.623877 1.003192 63.404478
 3011.600000 -1.212491 0.690163 60.883034
 3011.800000 -1.014266 0.104576 54.177287
 3012.000000 -1.608651 0.281679 57.646830
 3012.200000 -1.704606 0.950212 62.138670
 3012.400000 -0.803493 1.079599 48.681393
 3012.600000 -1.216854 1.582664 60.335601
 3012.800000 -1.418795 1.666839 60.929961
 3013.000000 -1.437409 1.672139 60.882265
 3013.200000 -1.134268 1.735521 58.526340
 3013.400000 -1.203501 1.457098 61.047142
 3013.600000 -1.382404 1.483310 62.393393
 3013.800000 -1.382675 1.445292 62.707107
 3014.000000 -0.948399 1.540883 54.786817
 3014.200000 -1.237967 1.422345 61.850241
 3014.400000 -1.075154 1.372224 58.903566
 3014.600000 -1.190217 1.046998 62.114799
 3014.800000 -1.168936 0.922808 61.295584
 3015.000000 -1.199165 0.809088 61.433720
 3015.200000 -1.094735 0.420143 56.862822
 3015.400000 -1.335192 0.295180 59.266166
 3015.600000 -0.861930 0.511807 49.510126
 3015.800000 -1.814768 1.033479 60.666655
 3016.000000 -1.310106 1.124132 64.103393
 3016.200000 -0.931908 1.187013 54.443976
 3016.400000 -0.805907 1.486771 50.216378
 3016.600000 -1.716896 2.054862 59.411630
 3016.800000 -2.228071 2.688690 63.079144
 3017.000000 2.977905 3.121661 40.373494
 3017.200000 2.599854 -3.110431 20.954427
 3017.400000 2.992636 2.769699 43.540651
 3017.600000 -2.576676 2.640531 65.591647
 3017.800000 -2.104354 1.880572 57.619298
 3018.000000 -1.026377 1.660252 56.706644
 3018.200000 -0.858173 1.596392 52.118648
 3018.400000 -1.100119 1.760207 58.068630
 3018.600000 -1.144754 1.587004 59.528525
 3018.800000 -1.041763 1.388245 58.089733
 3019.000000 -1.342514 1.172555 64.384275
 3019.200000 -1.018443 1.013564 57.286101
 3019.400000 -1.434901 0.948625 64.702990
 3019.600000 -1.295386 0.774647 62.896328
 3019.800000 -1.310504 0.777796 63.079644
 3020.000000 -1.518410 0.948805 64.428272
 3020.200000 -1.296012 0.683003 62.232808
 3020.400000 -1.290789 0.603314 61.481421
 3020.600000 -1.028352 0.373925 54.997255
 3020.800000 -1.530759 0.505818 60.528571
 3021.000000 -0.885234 0.472884 50.398227
 3021.200000 -1.062280 0.403111 56.130879
 3021.400000 -1.160363 -0.091778 56.293914
 3021.600000 -1.937200 -0.722367 40.381351
 3021.800000 -1.784053 -1.337159 30.919384
 3022.000000 -2.524595 -1.923325 35.329438
 3022.200000 2.984692 -2.498558 27.611254
 3022.400000 -2.960531 -2.793524 48.462215
 3022.600000 -2.200604 3.076789 60.461056
 3022.800000 -1.574130 2.391531 60.756440
 3023.000000 -1.195935 1.618352 60.173415
 3023.200000 -1.164341 0.840391 61.123055
 3023.400000 -1.194684 0.377238 58.702171
 3023.600000 -1.095300 -0.011503 55.774128
 3023.800000 -0.750754 0.036810 45.793302
 3024.000000 -1.408014 0.494500 61.062823
 3024.200000 -1.019481 0.957168 57.262124
 3024.400000 -1.383292 1.599189 61.758366
 3024.600000 -1.159721 2.052263 58.972897
 3024.800000 -1.161732 2.297513 59.118054
